,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf,team0Win,team0,team1,wins0,wins1,avg_fgm0,avg_fgm1,std_fgm0,std_fgm1,avg_fga0,avg_fga1,std_fga0,std_fga1,avg_fgm30,avg_fgm31,std_fgm30,std_fgm31,avg_fga30,avg_fga31,std_fga30,std_fga31,avg_ftm0,avg_ftm1,std_ftm0,std_ftm1,avg_fta0,avg_fta1,std_fta0,std_fta1,avg_or0,avg_or1,std_or0,std_or1,avg_dr0,avg_dr1,std_dr0,std_dr1,avg_ast0,avg_ast1,std_ast0,std_ast1,avg_to0,avg_to1,std_to0,std_to1,avg_stl0,avg_stl1,std_stl0,std_stl1,avg_blk0,avg_blk1,std_blk0,std_blk1,avg_pf0,avg_pf1,std_pf0,std_pf1,ftr0,ftr1,efg0,efg1,to_p0,to_p1,orp0,orp1,SAG0,MOR0,BOB0,WOL0,WLK0,POM0,DOL0,COL0,RTH0,RPI0,SAG1,MOR1,BOB1,WOL1,WLK1,POM1,DOL1,COL1,RTH1,RPI1,SAG_rating0,SAG_rating1,MOR_rating0,MOR_rating1,BOB_rating0,BOB_rating1,WOL_rating0,WOL_rating1,WLK_rating0,WLK_rating1,POM_rating0,POM_rating1,DOL_rating0,DOL_rating1,COL_rating0,COL_rating1,RTH_rating0,RTH_rating1,RPI_rating0,RPI_rating1,dSAG,dSAG_rating,dMOR,dMOR_rating,dBOB,dBOB_rating,dWOL,dWOL_rating,dWLK,dWLK_rating,dPOM,dPOM_rating,dDOL,dDOL_rating,dCOL,dCOL_rating,dRTH,dRTH_rating,dRPI,dRPI_rating
151,2005,137,1257,68,1418,62,N,0,22,57,6,22,18,27,16,20,12,11,5,2,19,24,53,4,12,10,18,13,24,14,18,7,0,21,0,1418,1257,19,27,25.93,26.55,4.5,5.56,58.52,57.13,5.04,8.94,6.55,9.65,2.65,3.28,19.62,23.9,4.07,5.68,13.93,17.81,6.32,5.24,20.93,24.45,6.32,7.08,14.24,12.71,3.45,4.89,21.17,26.42,4.05,5.84,12.1,15.94,3.75,4.29,15.48,14.39,4.36,3.68,9.38,9.06,2.88,3.99,2.9,3.94,1.9,2.35,19.38,18.58,4.14,4.59,0.36,0.44,0.5,0.55,0.45,0.4,0.4,0.37,76.0,70.0,75.0,62.0,67.0,58.0,76.0,70.0,82.0,47.0,7.0,6.0,8.0,15.0,9.0,9.0,9.0,11.0,9.0,12.0,79.170232858,91.3640520151,79.76746231,91.9436321311,79.2679757298,90.847465327,80.6092792763,88.2278269292,80.0765146338,90.3805687189,81.053486588,90.3805687189,79.170232858,90.3805687189,79.76746231,89.5603734008,78.5973648415,90.3805687189,82.37883232,89.1947480247,69.0,-12.1938191571,64.0,-12.176169821,67.0,-11.5794895973,47.0,-7.61854765297,58.0,-10.3040540851,49.0,-9.32708213092,67.0,-11.2103358609,59.0,-9.79291109083,73.0,-11.7832038774,35.0,-6.81591570469
152,2005,137,1277,89,1330,81,N,0,29,51,3,14,28,36,5,25,11,13,9,1,22,26,61,7,20,22,26,10,20,13,15,9,1,29,0,1330,1277,27,22,25.12,27.71,4.49,4.9,57.0,55.89,6.02,7.73,6.0,6.86,2.6,2.69,18.22,19.04,4.35,4.74,14.06,15.79,5.81,5.43,20.44,20.36,8.43,6.63,12.0,11.86,3.88,3.35,24.31,24.18,5.15,4.59,16.09,17.86,4.55,4.27,12.06,13.86,2.8,3.65,9.62,7.71,3.45,3.48,4.47,2.68,3.26,2.44,17.12,19.29,3.52,3.91,0.37,0.37,0.49,0.56,0.31,0.38,0.33,0.39,53.0,77.0,53.0,27.0,44.0,70.0,37.0,41.0,71.0,35.0,11.0,10.0,16.0,17.0,11.0,4.0,16.0,18.0,10.0,21.0,81.6349729047,89.5603734008,79.0731646932,89.9538734543,81.6349729047,87.9398738965,85.443909232,87.6657856957,82.7733500409,89.5603734008,79.76746231,93.3804301684,83.7678371793,87.9398738965,83.1856851632,87.4040622652,79.6660627967,89.9538734543,84.0750151553,86.681284732,42.0,-7.9254004962,67.0,-10.880708761,37.0,-6.30490099185,10.0,-2.22187646366,33.0,-6.78702335993,66.0,-13.6129678584,21.0,-4.17203671723,23.0,-4.21837710192,61.0,-10.2878106576,14.0,-2.60626957675
153,2005,137,1280,93,1390,70,N,0,32,57,9,17,20,26,10,29,13,9,3,6,19,24,63,4,18,18,25,12,18,9,5,6,3,19,1,1280,1390,22,18,25.56,25.0,5.52,4.42,57.47,57.17,8.76,6.62,5.81,4.0,2.78,1.88,17.5,11.5,5.75,4.14,15.5,16.1,5.88,7.28,23.28,21.77,7.59,8.7,14.5,12.27,4.53,3.35,26.47,23.7,5.17,5.18,14.16,12.27,4.73,3.41,15.12,14.07,2.94,3.69,6.94,6.73,3.08,2.27,3.22,2.8,2.27,2.01,15.44,18.03,3.24,4.44,0.43,0.39,0.5,0.47,0.43,0.38,0.41,0.35,32.0,34.0,32.0,38.0,29.0,41.0,34.0,37.0,37.0,29.0,49.0,38.0,39.0,39.0,42.0,38.0,49.0,39.0,39.0,41.0,84.5594242996,82.124635251,84.2331532086,83.6184806882,84.5594242996,83.4717549108,83.6184806882,83.4717549108,85.0770286552,83.0461086281,83.1856851632,83.6184806882,84.2331532086,82.124635251,83.7678371793,83.4717549108,83.7678371793,83.4717549108,85.0770286552,83.1856851632,-17.0,2.43478904857,-4.0,0.614672520379,-7.0,1.08766938877,-1.0,0.146725777392,-13.0,2.03092002703,3.0,-0.432795524979,-15.0,2.10851795757,-2.0,0.296082268459,-2.0,0.296082268459,-12.0,1.89134349194
154,2005,137,1301,75,1150,63,N,0,26,59,4,19,19,22,11,22,14,16,14,8,10,23,58,8,21,9,14,12,24,11,20,8,2,18,0,1150,1301,21,19,26.43,25.19,4.15,5.38,61.04,54.88,5.45,7.66,8.0,8.47,2.82,2.9,21.75,22.94,5.26,3.97,17.5,15.0,5.83,6.15,25.57,21.56,7.37,8.09,14.57,11.09,2.83,4.27,24.11,21.44,4.57,4.12,14.21,15.31,4.01,4.82,13.18,12.28,4.06,3.59,8.71,7.06,2.99,2.78,3.21,4.34,1.71,2.09,16.96,18.84,3.67,4.01,0.42,0.41,0.5,0.54,0.32,0.33,0.37,0.33,46.0,55.0,33.0,34.0,34.0,49.0,38.0,33.0,40.0,31.0,28.0,13.0,36.0,45.0,31.0,24.0,36.0,50.0,29.0,63.0,82.5085005023,85.2580894073,81.3985932371,88.8528615906,84.3945579015,83.9199647131,84.2331532086,82.6399798686,84.2331532086,84.7279654797,82.124635251,86.0335876096,83.6184806882,83.9199647131,84.3945579015,81.9999701964,83.327529915,85.0770286552,84.7279654797,80.5008313029,18.0,-2.74958890508,42.0,-7.45426835357,-3.0,0.474593188476,-11.0,1.59317334,3.0,-0.494812271122,25.0,-3.9089523586,2.0,-0.301484024851,-17.0,2.39458770516,11.0,-1.74949874017,-32.0,4.22713417679
155,2005,137,1314,96,1324,68,N,0,37,58,12,19,10,19,15,24,27,15,9,3,13,25,58,6,15,12,18,11,11,12,10,9,0,16,1,1314,1324,27,11,30.45,25.07,5.34,4.26,61.35,56.1,6.9,8.29,7.39,6.28,2.8,2.7,18.45,18.76,4.35,5.25,20.48,13.93,5.09,6.55,27.87,21.03,6.53,9.29,13.77,11.86,3.94,3.84,26.55,20.66,5.0,3.9,19.32,14.72,5.58,4.12,16.68,12.03,4.48,4.08,10.39,6.97,3.7,2.83,3.84,2.48,2.34,1.9,18.13,17.66,3.57,3.66,0.46,0.4,0.56,0.51,0.42,0.32,0.4,0.34,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,186.0,176.0,199.0,193.0,192.0,173.0,194.0,206.0,190.0,192.0,95.5146417544,70.621020078,97.1819567323,71.2954010697,95.5146417544,69.7612759884,95.5146417544,70.155840091,95.5146417544,70.2219665171,95.5146417544,71.5001424395,95.5146417544,70.0898199476,95.5146417544,69.3054884633,95.5146417544,70.3545426514,91.9436321311,70.2219665171,-184.0,24.8936216764,-175.0,25.8865556626,-197.0,25.7533657661,-191.0,25.3588016634,-190.0,25.2926752373,-171.0,24.0144993149,-192.0,25.4248218069,-204.0,26.2091532911,-188.0,25.160099103,-186.0,21.7216656139
156,2005,137,1329,63,1368,50,N,0,18,37,4,7,23,29,8,22,13,17,11,1,13,20,45,3,10,7,10,5,14,10,17,12,2,22,1,1329,1368,23,19,27.72,22.44,3.74,3.38,55.86,49.63,5.48,7.13,7.07,3.37,2.72,2.15,17.21,11.41,5.44,4.7,15.59,13.04,6.23,5.79,20.17,20.7,7.63,8.69,11.38,10.74,3.76,4.01,22.83,20.33,5.23,3.66,16.62,11.04,3.73,3.38,13.86,14.19,4.88,3.84,6.97,9.11,2.58,2.93,2.69,3.81,1.71,2.2,18.55,17.67,4.39,3.58,0.37,0.44,0.56,0.49,0.4,0.48,0.37,0.33,6.0,12.0,6.0,9.0,5.0,7.0,7.0,8.0,6.0,5.0,140.0,168.0,133.0,121.0,118.0,131.0,123.0,133.0,148.0,115.0,91.9436321311,73.8413240749,89.1947480247,71.8440415039,91.9436321311,74.3631862547,90.3805687189,75.2839158211,92.6056893958,75.5198696639,91.3640520151,74.5142468551,91.3640520151,75.1279646467,90.847465327,74.3631862547,91.9436321311,73.2569420489,92.6056893958,75.7583665083,-134.0,18.1023080562,-156.0,17.3507065208,-127.0,17.5804458763,-112.0,15.0966528979,-113.0,17.0858197319,-124.0,16.84980516,-116.0,16.2360873684,-125.0,16.4842790723,-142.0,18.6866900821,-110.0,16.8473228875
157,2005,137,1356,65,1388,56,N,0,25,61,4,12,11,14,12,21,12,10,8,2,22,17,51,4,20,18,22,16,26,3,20,2,2,17,1,1356,1388,25,23,24.97,23.42,3.66,4.22,55.66,53.42,6.41,7.12,5.91,6.94,2.04,3.2,16.09,19.58,3.99,4.18,11.03,16.19,5.25,7.03,14.78,22.52,6.51,7.77,11.31,12.13,3.47,2.66,21.66,23.71,3.94,4.97,13.41,11.32,3.44,4.12,12.81,15.55,2.92,3.14,8.88,6.03,3.14,3.34,2.88,3.32,1.6,1.99,19.19,18.29,3.99,4.38,0.27,0.44,0.5,0.51,0.36,0.48,0.34,0.37,31.0,54.0,24.0,23.0,23.0,29.0,26.0,21.0,34.0,16.0,55.0,7.0,43.0,30.0,49.0,63.0,42.0,35.0,50.0,30.0,84.7279654797,81.3985932371,81.5161218045,91.3640520151,86.0335876096,82.9086960098,86.2423301332,84.9004148184,86.2423301332,82.124635251,85.0770286552,80.5008313029,85.6348343542,83.0461086281,86.681284732,84.0750151553,84.2331532086,81.9999701964,87.9398738965,84.9004148184,-24.0,3.32937224265,47.0,-9.84793021057,-19.0,3.12489159984,-7.0,1.34191531473,-26.0,4.11769488214,-34.0,4.57619735224,-16.0,2.58872572603,-14.0,2.60626957675,-16.0,2.23318301221,-14.0,3.03945907808
158,2005,137,1436,60,1393,57,N,1,22,59,7,21,9,11,13,17,14,16,10,0,12,23,55,3,12,8,9,14,23,8,24,9,3,12,0,1393,1436,27,24,27.97,25.37,5.08,4.37,57.61,57.43,7.68,6.77,4.64,8.5,1.88,2.61,14.76,23.6,4.3,5.5,14.91,13.37,4.98,6.48,22.45,18.57,6.93,7.98,13.82,12.03,4.35,3.58,24.15,25.87,5.3,4.89,15.67,15.8,5.01,3.5,13.36,11.87,3.53,3.88,8.09,6.73,3.01,2.9,4.67,1.9,2.61,1.24,15.94,15.83,4.35,3.51,0.4,0.34,0.53,0.52,0.36,0.31,0.41,0.34,15.0,18.0,15.0,13.0,19.0,14.0,12.0,13.0,14.0,20.0,43.0,107.0,59.0,44.0,32.0,73.0,39.0,52.0,88.0,26.0,88.2278269292,82.9086960098,87.4040622652,76.4078387279,88.2278269292,80.9408035693,88.8528615906,82.7733500409,87.1534345421,84.5594242996,88.5314355592,79.465557809,89.1947480247,83.4717549108,88.8528615906,81.7551959822,88.5314355592,78.0454545211,86.91281934,85.6348343542,-28.0,5.31913091944,-89.0,10.9962235373,-44.0,7.28702335993,-31.0,6.07951154971,-13.0,2.59401024256,-59.0,9.06587775023,-27.0,5.72299311388,-39.0,7.09766560847,-74.0,10.4859810382,-6.0,1.27798498585
159,2005,137,1437,55,1307,47,N,0,15,53,8,29,17,24,18,29,9,20,12,4,15,17,57,4,25,9,12,12,23,6,17,9,4,20,1,1437,1307,22,25,25.48,25.97,4.67,4.62,57.52,52.06,6.9,6.1,7.1,8.29,3.06,3.35,19.24,20.71,5.34,5.72,15.69,15.65,7.88,5.14,21.17,23.1,9.37,7.34,14.28,9.71,4.76,3.11,22.59,24.0,4.66,5.97,12.38,15.03,3.43,5.02,12.62,13.81,3.84,4.91,8.24,7.52,2.54,3.86,5.69,3.45,2.09,1.91,18.41,16.87,3.59,3.36,0.38,0.45,0.51,0.58,0.35,0.45,0.42,0.33,17.0,15.0,18.0,22.0,17.0,8.0,22.0,16.0,17.0,15.0,39.0,35.0,44.0,31.0,48.0,28.0,33.0,43.0,31.0,67.0,87.6657856957,83.4717549108,88.2278269292,84.0750151553,87.4040622652,82.7733500409,86.4580231363,84.7279654797,87.6657856957,82.2509006257,90.847465327,85.2580894073,86.4580231363,84.3945579015,87.9398738965,82.9086960098,87.6657856957,84.7279654797,88.2278269292,80.0765146338,-22.0,4.19403078487,-20.0,4.15281177396,-26.0,4.63071222423,-9.0,1.73005765657,-31.0,5.41488506995,-20.0,5.58937591969,-11.0,2.06346523475,-27.0,5.03117788672,-14.0,2.93782021598,-52.0,8.15131229538
160,2005,137,1458,57,1320,52,N,0,20,48,11,26,6,10,5,25,14,8,3,2,13,22,53,4,17,4,8,8,27,8,8,4,2,15,0,1320,1458,20,22,26.4,23.2,3.96,4.3,55.03,53.07,5.76,6.43,7.23,7.23,2.49,2.99,18.83,18.77,5.04,4.39,12.47,13.53,5.88,6.12,17.87,20.27,8.27,7.53,8.77,10.5,3.05,4.18,24.57,24.57,5.89,4.73,15.67,13.07,3.94,4.43,11.67,11.47,3.68,4.01,6.1,5.47,2.31,2.65,4.33,1.97,2.17,1.38,17.63,15.33,4.63,3.65,0.33,0.39,0.55,0.51,0.3,0.32,0.27,0.31,42.0,81.0,50.0,47.0,51.0,50.0,53.0,44.0,52.0,37.0,19.0,20.0,19.0,18.0,20.0,20.0,19.0,17.0,19.0,14.0,83.0461086281,87.1534345421,78.6913048291,86.91281934,81.9999701964,87.1534345421,82.37883232,87.4040622652,81.8768433075,86.91281934,81.9999701964,86.91281934,81.6349729047,87.1534345421,82.7733500409,87.6657856957,81.7551959822,87.1534345421,83.7678371793,88.5314355592,23.0,-4.10732591401,61.0,-8.22151451089,31.0,-5.15346434577,29.0,-5.02522994515,31.0,-5.03597603252,30.0,-4.91284914364,34.0,-5.5184616375,27.0,-4.89243565477,33.0,-5.39823855999,23.0,-4.76359837995
161,2005,138,1112,85,1412,63,N,0,30,57,7,22,18,23,11,28,16,16,7,7,14,21,64,6,30,15,18,15,17,15,14,9,2,22,0,1412,1112,21,27,27.48,29.12,4.65,5.49,60.42,61.85,7.29,8.15,6.58,6.85,2.49,2.83,18.68,17.03,4.21,4.48,16.26,14.58,4.31,6.49,23.29,18.73,4.94,6.81,11.74,13.73,3.92,4.44,21.26,23.27,4.62,4.03,15.68,16.58,3.4,4.22,13.39,14.85,4.22,3.48,11.77,8.24,3.41,2.87,3.06,3.58,1.9,1.95,19.35,16.45,3.46,3.57,0.39,0.31,0.51,0.53,0.32,0.39,0.32,0.4,48.0,48.0,47.0,50.0,50.0,55.0,57.0,48.0,54.0,49.0,12.0,9.0,10.0,6.0,10.0,15.0,14.0,7.0,11.0,8.0,82.2509006257,89.1947480247,82.2509006257,90.3805687189,82.37883232,89.9538734543,81.9999701964,91.9436321311,81.9999701964,89.9538734543,81.3985932371,88.2278269292,81.1673188669,88.5314355592,82.2509006257,91.3640520151,81.5161218045,89.5603734008,82.124635251,90.847465327,36.0,-6.94384739896,39.0,-8.12966809319,37.0,-7.57504113426,44.0,-9.94366193468,40.0,-7.95390325789,40.0,-6.82923369216,43.0,-7.36411669232,41.0,-9.11315138936,43.0,-8.04425159632,41.0,-8.722830076
162,2005,138,1228,71,1305,59,N,0,26,49,2,12,17,20,6,26,18,16,9,3,18,20,54,3,9,16,25,12,20,10,14,10,1,17,1,1228,1305,32,23,28.15,24.72,6.21,4.07,57.61,53.55,7.68,6.66,8.7,2.69,3.28,2.07,21.79,9.93,4.61,3.5,12.42,17.41,5.54,5.43,17.15,24.66,7.67,6.5,10.97,12.07,4.08,4.3,23.39,27.31,5.14,4.17,18.58,15.07,5.25,4.37,11.12,14.59,4.49,3.6,7.64,6.69,3.22,2.95,3.42,5.17,2.08,2.11,15.52,15.72,3.67,3.53,0.31,0.47,0.56,0.49,0.29,0.43,0.34,0.37,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,41.0,63.0,37.0,36.0,43.0,47.0,46.0,27.0,45.0,32.0,97.1819567323,83.1856851632,94.3184589192,80.5008313029,97.1819567323,83.7678371793,97.1819567323,83.9199647131,97.1819567323,82.9086960098,97.1819567323,82.37883232,97.1819567323,82.5085005023,97.1819567323,85.443909232,97.1819567323,82.6399798686,95.5146417544,84.5594242996,-40.0,13.9962715691,-60.0,13.8176276162,-36.0,13.414119553,-35.0,13.2619920192,-42.0,14.2732607225,-46.0,14.8031244123,-45.0,14.6734562301,-26.0,11.7380475003,-44.0,14.5419768637,-30.0,10.9552174548
163,2005,138,1246,69,1153,60,N,0,25,49,7,12,12,18,7,29,16,15,7,5,17,20,61,7,26,13,19,16,21,10,10,4,4,19,0,1153,1246,24,25,25.55,26.5,4.97,4.69,58.23,57.73,9.18,8.39,6.61,6.53,2.46,2.8,19.03,19.33,4.61,4.96,18.71,14.2,5.44,4.48,27.0,21.4,7.43,5.97,14.39,12.7,5.43,4.44,27.06,22.9,4.69,3.43,15.0,15.27,4.56,4.63,13.45,13.03,4.36,3.25,5.48,9.4,3.16,3.22,6.87,4.43,2.92,2.64,17.68,16.8,3.37,4.57,0.48,0.38,0.5,0.52,0.35,0.35,0.39,0.36,23.0,24.0,21.0,24.0,21.0,25.0,25.0,22.0,21.0,24.0,8.0,14.0,9.0,8.0,8.0,13.0,5.0,10.0,8.0,11.0,86.2423301332,90.847465327,86.0335876096,88.5314355592,86.681284732,90.3805687189,86.0335876096,90.847465327,86.681284732,90.847465327,85.8312502116,88.8528615906,85.8312502116,92.6056893958,86.4580231363,89.9538734543,86.681284732,90.847465327,86.0335876096,89.5603734008,15.0,-4.60513519387,10.0,-2.49784794961,12.0,-3.69928398691,16.0,-4.8138777174,13.0,-4.166180595,12.0,-3.02161137908,20.0,-6.77443918426,12.0,-3.49585031798,13.0,-4.166180595,13.0,-3.52678579123
164,2005,138,1403,71,1211,69,N,0,29,59,4,11,9,16,8,24,18,7,7,1,14,29,62,2,13,9,18,17,27,14,13,2,1,17,1,1403,1211,20,25,28.23,27.59,6.18,4.63,59.67,54.52,7.97,5.67,4.57,5.03,3.42,2.16,11.37,12.9,5.29,3.34,16.5,19.48,6.79,5.48,21.6,26.1,7.95,6.31,11.37,11.72,4.08,4.37,23.5,26.45,5.85,4.02,16.83,15.83,5.71,5.3,12.87,13.55,3.74,4.06,7.77,5.59,3.85,2.75,3.97,3.45,2.25,2.23,17.03,17.41,3.19,4.08,0.37,0.49,0.51,0.55,0.31,0.38,0.33,0.38,22.0,33.0,25.0,25.0,30.0,36.0,23.0,26.0,26.0,28.0,21.0,32.0,17.0,11.0,13.0,16.0,13.0,12.0,16.0,10.0,86.4580231363,86.681284732,84.3945579015,84.5594242996,85.8312502116,87.6657856957,85.8312502116,89.5603734008,84.9004148184,88.8528615906,83.9199647131,87.9398738965,86.2423301332,88.8528615906,85.6348343542,89.1947480247,85.6348343542,87.9398738965,85.2580894073,89.9538734543,1.0,-0.223261595738,1.0,-0.164866398053,8.0,-1.83453548414,14.0,-3.7291231893,17.0,-3.95244677221,20.0,-4.01990918344,10.0,-2.61053145748,14.0,-3.55991367053,10.0,-2.30503954234,18.0,-4.69578404693
165,2005,138,1428,67,1328,58,N,0,22,37,5,8,18,28,9,30,15,20,2,2,19,21,66,2,19,14,19,19,14,3,7,8,3,24,1,1428,1328,25,24,23.7,27.52,3.32,5.16,46.6,57.0,6.03,6.81,4.33,6.74,2.22,2.22,11.77,17.55,4.22,4.82,15.63,13.65,6.42,6.22,21.37,19.94,7.99,7.23,10.63,12.74,3.5,4.2,23.33,22.45,3.9,3.91,14.43,15.87,4.17,4.43,14.43,13.81,3.65,3.66,5.93,8.84,2.6,3.6,2.83,4.16,1.74,1.93,14.47,18.26,3.7,4.32,0.47,0.36,0.56,0.54,0.52,0.38,0.4,0.38,24.0,27.0,22.0,19.0,25.0,19.0,21.0,24.0,22.0,23.0,10.0,17.0,12.0,14.0,12.0,17.0,11.0,14.0,12.0,18.0,86.0335876096,89.9538734543,85.443909232,87.6657856957,86.4580231363,89.1947480247,87.1534345421,88.5314355592,85.8312502116,89.1947480247,87.1534345421,87.6657856957,86.681284732,89.5603734008,86.0335876096,88.5314355592,86.4580231363,89.1947480247,86.2423301332,87.4040622652,14.0,-3.92028584464,10.0,-2.22187646366,10.0,-2.73672488842,5.0,-1.37800101708,13.0,-3.36349781315,2.0,-0.51235115354,10.0,-2.87908866883,10.0,-2.49784794961,10.0,-2.73672488842,5.0,-1.161732132
166,2005,138,1449,97,1334,79,N,0,36,64,9,23,16,19,12,23,17,7,2,3,20,30,67,8,24,11,17,17,14,13,8,4,1,18,0,1334,1449,26,26,25.45,31.52,3.66,5.43,50.9,65.1,5.43,6.61,6.31,7.45,2.09,3.12,16.62,19.1,3.52,5.97,15.21,15.74,5.14,6.68,20.38,21.48,6.03,8.51,9.76,15.06,4.04,3.62,26.03,22.45,3.68,5.11,14.97,19.35,4.31,6.0,13.93,14.61,3.53,3.78,5.1,8.35,2.68,3.81,3.24,2.61,1.98,1.61,14.45,20.68,3.77,5.02,0.41,0.33,0.56,0.54,0.43,0.35,0.34,0.42,27.0,67.0,31.0,12.0,24.0,39.0,17.0,23.0,33.0,22.0,5.0,8.0,5.0,4.0,6.0,10.0,6.0,3.0,5.0,3.0,85.443909232,92.6056893958,80.0765146338,90.847465327,84.7279654797,92.6056893958,89.1947480247,93.3804301684,86.0335876096,91.9436321311,83.4717549108,89.9538734543,87.6657856957,91.9436321311,86.2423301332,94.3184589192,84.3945579015,92.6056893958,86.4580231363,94.3184589192,22.0,-7.16178016379,59.0,-10.7709506932,26.0,-7.8777239161,8.0,-4.18568214375,18.0,-5.91004452143,29.0,-6.48211854344,11.0,-4.27784643536,20.0,-8.076128786,28.0,-8.21113149428,19.0,-7.86043578287
167,2005,138,1452,111,1448,105,N,2,37,70,7,21,30,39,10,25,20,11,5,5,26,36,71,9,23,24,36,17,29,23,18,7,3,28,0,1448,1452,26,21,29.19,24.48,4.42,4.58,59.26,55.35,7.22,6.21,7.55,8.94,1.95,3.11,18.65,25.65,4.99,5.94,18.77,12.32,7.36,5.83,27.39,16.68,8.5,7.45,13.97,9.9,4.32,3.52,25.68,20.77,4.75,4.04,15.87,16.19,3.83,3.72,14.55,11.39,3.73,4.34,8.61,8.16,4.23,3.1,3.65,3.74,2.5,2.28,19.29,14.65,4.4,3.56,0.47,0.31,0.56,0.53,0.37,0.31,0.4,0.29,4.0,5.0,7.0,3.0,4.0,5.0,3.0,6.0,4.0,7.0,38.0,30.0,35.0,28.0,39.0,35.0,30.0,34.0,32.0,34.0,93.3804301684,83.6184806882,92.6056893958,84.9004148184,91.3640520151,84.0750151553,94.3184589192,85.2580894073,93.3804301684,83.4717549108,92.6056893958,84.0750151553,94.3184589192,84.9004148184,91.9436321311,84.2331532086,93.3804301684,84.5594242996,91.3640520151,84.2331532086,-34.0,9.76194948024,-25.0,7.70527457739,-28.0,7.28903685983,-25.0,9.06036951183,-35.0,9.90867525763,-30.0,8.53067424055,-27.0,9.41804410073,-28.0,7.71047892246,-28.0,8.82100586886,-27.0,7.13089880651
168,2005,138,1454,83,1130,75,N,0,26,55,11,24,20,22,10,16,17,16,11,5,26,23,50,4,11,25,35,15,21,16,22,6,2,22,1,1454,1130,22,24,25.59,25.54,5.58,4.08,58.15,56.54,7.2,8.18,7.74,4.0,3.29,1.96,22.37,12.14,5.07,4.05,14.96,16.86,6.93,4.8,21.37,23.64,8.36,5.86,13.33,14.32,4.11,5.19,23.3,23.46,4.86,4.76,13.52,17.39,5.53,4.41,13.67,12.93,3.64,4.43,8.3,7.25,3.54,2.66,3.52,4.11,2.12,2.1,19.44,14.89,2.89,4.27,0.37,0.43,0.51,0.49,0.37,0.36,0.37,0.4,36.0,56.0,58.0,40.0,38.0,42.0,35.0,45.0,60.0,58.0,18.0,25.0,11.0,7.0,18.0,21.0,10.0,9.0,15.0,9.0,83.9199647131,87.4040622652,81.2823403832,85.8312502116,81.053486588,89.5603734008,83.327529915,91.3640520151,83.6184806882,87.4040622652,83.0461086281,86.681284732,84.0750151553,89.9538734543,82.6399798686,90.3805687189,80.829231816,88.2278269292,81.053486588,90.3805687189,18.0,-3.48409755209,31.0,-4.54890982834,47.0,-8.50688681283,33.0,-8.0365221001,20.0,-3.78558157694,21.0,-3.63517610389,25.0,-5.87885829899,36.0,-7.74058885034,45.0,-7.39859511319,49.0,-9.32708213092
169,2005,139,1181,63,1280,55,N,0,19,50,8,21,17,21,13,30,8,16,8,6,22,20,62,4,13,11,21,18,21,9,10,7,5,19,0,1280,1181,22,25,25.56,26.53,5.52,4.98,57.47,59.17,8.76,7.43,5.81,8.97,2.78,3.15,17.5,23.3,5.75,5.41,15.5,17.73,5.88,5.14,23.28,24.9,7.59,6.74,14.5,13.5,4.53,4.95,26.47,24.93,5.17,3.64,14.16,13.2,4.73,3.42,15.12,13.6,2.94,3.52,6.94,8.77,3.08,3.83,3.22,6.87,2.27,4.03,15.44,18.43,3.24,4.44,0.43,0.43,0.5,0.53,0.43,0.35,0.41,0.37,32.0,34.0,32.0,38.0,29.0,41.0,34.0,37.0,37.0,29.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,5.0,3.0,4.0,84.5594242996,94.3184589192,84.2331532086,95.5146417544,84.5594242996,94.3184589192,83.6184806882,92.6056893958,85.0770286552,94.3184589192,83.1856851632,94.3184589192,84.2331532086,93.3804301684,83.7678371793,92.6056893958,83.7678371793,94.3184589192,85.0770286552,93.3804301684,29.0,-9.75903461957,32.0,-11.2814885458,29.0,-9.75903461957,33.0,-8.98720870761,26.0,-9.24143026399,38.0,-11.1327737559,30.0,-9.14727695986,32.0,-8.83785221654,34.0,-10.5506217399,25.0,-8.30340151328
