,Team_Id,Season,team_name,wins,avg_fgm,std_fgm,avg_fga,std_fga,avg_fgm3,std_fgm3,avg_fga3,std_fga3,avg_ftm,std_ftm,avg_fta,std_fta,avg_or,std_or,avg_dr,std_dr,avg_ast,std_ast,avg_to,std_to,avg_stl,std_stl,avg_blk,std_blk,avg_pf,std_pf,ftr
88,1107,2013,Albany NY,24,21.82,4.46,49.88,5.9,6.0,3.11,16.47,4.95,14.76,5.3,20.12,6.65,9.85,3.04,23.74,3.8,11.18,4.69,13.38,3.38,5.44,2.54,2.03,1.62,16.03,3.57,0.42
89,1107,2014,Albany NY,18,22.44,3.86,51.09,5.2,4.91,3.18,13.47,4.29,16.25,7.03,21.72,8.87,10.34,3.12,24.22,4.14,11.06,3.59,12.62,3.76,5.53,2.58,3.06,1.88,17.25,3.66,0.44
90,1107,2015,Albany NY,24,22.06,3.17,50.16,6.59,6.16,2.36,17.09,3.86,15.22,6.66,20.0,7.22,8.28,3.12,22.03,4.25,10.44,4.02,11.53,3.45,5.66,2.19,1.62,1.21,16.5,3.95,0.42
91,1108,2003,Alcorn St,14,24.94,3.36,58.73,6.85,5.21,2.52,16.33,5.67,14.0,5.17,20.94,6.42,13.12,4.85,23.21,4.98,13.85,4.91,18.45,6.14,8.18,3.7,3.52,2.31,19.67,3.56,0.37
92,1108,2004,Alcorn St,11,22.28,5.34,52.41,7.35,5.59,2.64,15.9,3.87,13.83,7.36,20.41,8.84,11.34,4.34,21.83,5.2,11.34,4.43,19.31,5.99,6.17,3.04,2.14,1.46,19.45,5.09,0.4
93,1108,2005,Alcorn St,6,19.96,3.85,53.25,6.81,4.71,2.05,16.93,4.05,12.54,5.6,21.07,8.76,11.07,3.56,22.29,4.98,11.04,3.61,19.86,4.89,7.46,2.38,3.46,2.01,22.89,4.57,0.4
94,1108,2006,Alcorn St,8,23.29,4.94,55.14,6.49,6.07,2.52,18.79,4.21,13.36,5.4,20.36,7.33,11.32,4.1,24.32,5.08,12.04,5.31,18.29,4.33,6.96,2.85,3.04,1.71,21.89,4.16,0.38
95,1108,2007,Alcorn St,10,23.03,4.07,56.41,6.62,4.66,2.47,16.86,4.94,15.28,7.07,22.59,8.33,12.45,4.76,23.14,4.2,9.07,3.66,18.76,4.84,6.52,2.81,2.62,1.8,24.07,3.67,0.41
96,1108,2008,Alcorn St,6,23.52,3.16,56.69,7.65,6.0,2.1,17.38,4.33,14.0,5.87,20.24,7.37,11.59,3.38,20.97,3.34,9.52,4.05,17.17,5.11,6.48,2.68,1.55,1.53,21.9,3.57,0.37
97,1108,2009,Alcorn St,4,24.04,4.14,60.82,6.01,6.39,2.41,18.96,4.83,14.82,7.19,21.96,9.13,9.86,3.56,21.29,3.16,10.61,4.25,15.07,4.48,8.39,3.13,1.71,1.65,19.46,4.35,0.37
98,1108,2010,Alcorn St,2,21.0,4.15,55.39,6.54,4.35,2.18,14.1,4.6,14.29,5.21,23.39,7.06,11.48,4.53,22.87,4.08,8.68,3.1,20.71,5.47,6.9,2.26,3.16,1.55,21.61,3.65,0.43
99,1108,2011,Alcorn St,4,21.93,3.74,59.43,6.64,4.14,2.05,12.82,3.89,17.64,5.65,27.89,8.02,10.54,4.01,24.89,3.97,9.11,3.97,16.89,5.45,7.79,2.9,3.68,2.18,21.79,6.09,0.48
100,1108,2012,Alcorn St,7,21.25,4.62,52.25,4.91,4.0,1.89,13.46,4.71,13.5,6.01,19.57,7.73,8.86,3.42,20.86,4.69,9.29,4.0,15.96,4.77,6.61,2.79,3.32,2.25,19.64,4.59,0.38
101,1108,2013,Alcorn St,9,20.66,4.22,54.5,7.78,4.81,2.13,16.44,5.14,13.0,4.59,20.78,7.55,10.0,3.66,22.62,5.39,8.94,4.03,15.25,5.04,6.44,2.64,3.81,1.91,19.94,4.66,0.38
102,1108,2014,Alcorn St,9,21.57,4.1,52.61,8.43,4.43,1.85,14.71,5.12,14.36,5.07,21.79,7.43,9.61,4.27,20.71,4.76,8.93,4.02,11.61,3.99,5.43,2.97,3.71,2.45,18.89,4.83,0.44
103,1108,2015,Alcorn St,5,22.2,4.85,57.2,6.24,4.87,2.85,17.13,4.83,14.1,5.38,21.47,7.39,9.67,2.87,18.63,5.33,8.7,3.52,11.27,3.63,5.87,2.5,2.7,1.51,18.03,3.33,0.38
104,1109,2003,Alliant Intl,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1109,2004,Alliant Intl,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1109,2005,Alliant Intl,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1109,2006,Alliant Intl,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1109,2007,Alliant Intl,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
