Id,Pred
2016_1122_1453,0.07323574369676654
2016_1122_1455,0.009982782250180726
2016_1122_1458,0.011455783470332579
2016_1122_1462,0.006280617076967147
2016_1122_1463,0.01571398776813555
2016_1124_1138,0.912717090705476
2016_1124_1139,0.6019694557986535
2016_1124_1143,0.5
2016_1124_1151,0.8279987084280755
2016_1124_1153,0.5928728329436191
2016_1124_1160,0.6426480780236461
2016_1124_1163,0.554889345432942
2016_1124_1167,0.9022193563836163
2016_1124_1173,0.6063658787606447
2016_1124_1181,0.47655894471895033
2016_1124_1192,0.995124854473515
2016_1124_1195,0.9836159584732098
2016_1124_1201,0.8358912797165322
2016_1124_1211,0.5449283275383398
2016_1124_1214,0.9886624675641342
2016_1124_1218,0.7638176630273236
2016_1124_1221,0.9967458601662417
2016_1124_1231,0.4631064282848989
2016_1124_1233,0.8300687239542662
2016_1124_1234,0.5097231098513454
2016_1124_1235,0.5
2016_1124_1242,0.37785858318825083
2016_1124_1246,0.4233283170037598
2016_1124_1268,0.4799623843279343
2016_1124_1274,0.4383536726955949
2016_1124_1276,0.6475753484948022
2016_1124_1277,0.3942422325085063
2016_1124_1292,0.8905239915744779
2016_1124_1314,0.39042989269631234
2016_1124_1320,0.7871819298811772
2016_1124_1323,0.5666024660141109
2016_1124_1328,0.41457555831156684
2016_1124_1332,0.42355384775857946
2016_1124_1333,0.6691175649625254
2016_1124_1338,0.6143508585485261
2016_1124_1344,0.616082810731032
2016_1124_1345,0.42945051830281367
2016_1124_1355,0.7781356361401142
2016_1124_1371,0.5143948509151762
2016_1124_1372,0.6865757314534728
2016_1124_1380,0.9924721246673368
2016_1124_1386,0.571261016231579
2016_1124_1392,0.8270299858010379
2016_1124_1393,0.6481830165075353
2016_1124_1396,0.7700444627852783
2016_1124_1400,0.5455421379447336
2016_1124_1401,0.46393010283684727
2016_1124_1403,0.6185004234837472
2016_1124_1409,0.7265347062520707
2016_1124_1421,0.9334235495106349
2016_1124_1423,0.77698794736198
2016_1124_1425,0.6463594700100027
2016_1124_1428,0.4784521046740536
2016_1124_1433,0.589787102373056
2016_1124_1435,0.5888939207238026
2016_1124_1437,0.39973456212914654
2016_1124_1438,0.3907482688131849
2016_1124_1451,0.9368451763819055
2016_1124_1452,0.4151396690943379
2016_1124_1453,0.9067747713395848
2016_1124_1455,0.5516130865380181
2016_1124_1458,0.5859641958572371
2016_1124_1462,0.4358557572231396
2016_1124_1463,0.6598218762462451
2016_1138_1139,0.10902791067257404
2016_1138_1143,0.0751017927237527
2016_1138_1151,0.28169373963373934
2016_1138_1153,0.10551536876420937
2016_1138_1160,0.12588053484692993
2016_1138_1163,0.09190259125483465
2016_1138_1167,0.42961918613526884
2016_1138_1173,0.11076663126527896
2016_1138_1181,0.06883118342142597
2016_1138_1192,0.9449704898527355
2016_1138_1195,0.8327003567624213
2016_1138_1201,0.2932245599470336
2016_1138_1211,0.08861034448393362
2016_1138_1214,0.8790377423409804
2016_1138_1218,0.20830363454986653
2016_1138_1221,0.9628196513839877
2016_1138_1231,0.06544596743274247
2016_1138_1233,0.28461267789442674
2016_1138_1234,0.0778445727448994
2016_1138_1235,0.07412448223561369
2016_1138_1242,0.04853580271797483
2016_1138_1246,0.058630688613394114
2016_1138_1268,0.06971185386164411
2016_1138_1274,0.059569746607855384
2016_1138_1276,0.1299029150996597
2016_1138_1277,0.05203636883288369
2016_1138_1292,0.399424023647143
2016_1138_1314,0.05120897535532905
2016_1138_1320,0.23139339511829524
2016_1138_1323,0.09592040625948003
2016_1138_1328,0.05659193788262431
2016_1138_1332,0.058685543934589676
2016_1138_1333,0.14115136940766682
2016_1138_1338,0.11395664058420482
2016_1138_1344,0.11466171600656645
2016_1138_1345,0.06008629888722277
2016_1138_1355,0.22211055874508678
2016_1138_1371,0.07920002749280236
2016_1138_1372,0.15116322123408826
2016_1138_1380,0.9169202370025346
2016_1138_1386,0.09756651160229543
2016_1138_1392,0.2802638867206144
2016_1138_1393,0.13021349688452613
2016_1138_1396,0.2141407944867704
2016_1138_1400,0.08880932934287597
2016_1138_1401,0.06564930246925742
2016_1138_1403,0.11565029897028771
2016_1138_1409,0.17765663645877144
2016_1138_1421,0.5341966310894662
2016_1138_1423,0.220920846775456
2016_1138_1425,0.12750339272790076
2016_1138_1428,0.06932382723615595
2016_1138_1433,0.10435358661873015
2016_1138_1435,0.10402168036989204
2016_1138_1437,0.053243369553880676
2016_1138_1438,0.051278014317616215
2016_1138_1451,0.5483691977336255
2016_1138_1452,0.05672138391638075
2016_1138_1453,0.4425645050998771
2016_1138_1455,0.0908176196058083
2016_1138_1458,0.10291459913449817
2016_1138_1462,0.06163800010687227
2016_1138_1463,0.13615860006911695
2016_1139_1143,0.40626880558421813
2016_1139_1151,0.7668762431696765
2016_1139_1153,0.5
2016_1139_1160,0.547712086992972
2016_1139_1163,0.45980951019977373
2016_1139_1167,0.8631723377507063
2016_1139_1173,0.511569195964001
2016_1139_1181,0.3843670395167542
2016_1139_1192,0.9929270792885342
2016_1139_1195,0.976299153031293
2016_1139_1201,0.7768041372147582
2016_1139_1211,0.4498951001018108
2016_1139_1214,0.9835727004138243
2016_1139_1218,0.6884723784091766
2016_1139_1221,0.9952798920545062
2016_1139_1231,0.372086892275597
2016_1139_1233,0.7694686478113183
2016_1139_1234,0.4155239993253804
2016_1139_1235,0.4029309026760936
2016_1139_1242,0.2920595708729913
2016_1139_1246,0.3368228421038477
2016_1139_1268,0.3875065242425579
2016_1139_1274,0.3499801323900451
2016_1139_1276,0.5566710355574879
2016_1139_1277,0.3070078124440066
2016_1139_1292,0.8475574672370008
2016_1139_1314,0.3035256846195187
2016_1139_1320,0.7165325782562649
2016_1139_1323,0.4715397514381413
2016_1139_1328,0.3292310938131041
2016_1139_1332,0.33702005290161424
2016_1139_1333,0.5804614454519332
2016_1139_1338,0.5195748010845536
2016_1139_1344,0.5213092903151015
2016_1139_1345,0.3421630199713518
2016_1139_1355,0.7056169262161296
2016_1139_1371,0.4200145989291847
2016_1139_1372,0.6003301305031241
2016_1139_1380,0.989081505150236
2016_1139_1386,0.4762224679232482
2016_1139_1392,0.7656540148091152
2016_1139_1393,0.5573359094991227
2016_1139_1396,0.6959009689015263
2016_1139_1400,0.4505038076243678
2016_1139_1401,0.37283318798753706
2016_1139_1403,0.5237276688400556
2016_1139_1409,0.6448004531886874
2016_1139_1421,0.9056422509451848
2016_1139_1423,0.7042285911654141
2016_1139_1425,0.551365587289745
2016_1139_1428,0.38611391235794823
2016_1139_1433,0.4948823999336694
2016_1139_1435,0.4939840502418527
2016_1139_1437,0.3120296291189111
2016_1139_1438,0.30381655778719574
2016_1139_1451,0.9103679112001383
2016_1139_1452,0.329718703191983
2016_1139_1453,0.8693011623067539
2016_1139_1455,0.4565462363062398
2016_1139_1458,0.4910273375554071
2016_1139_1462,0.3477808243272422
2016_1139_1463,0.5701103537680651
2016_1143_1151,0.8329785778925805
2016_1143_1153,0.601669930621657
2016_1143_1160,0.647429546711037
2016_1143_1163,0.5636837841852256
2016_1143_1167,0.9052852191052562
2016_1143_1173,0.6151877590764098
2016_1143_1181,0.48540288287933897
2016_1143_1192,0.9952902919340851
2016_1143_1195,0.9841694796727968
2016_1143_1201,0.8406870283830811
2016_1143_1211,0.5537341192440789
2016_1143_1214,0.9890466234285904
2016_1143_1218,0.7701372254504284
2016_1143_1221,0.9968561624061308
2016_1143_1231,0.4719194455419632
2016_1143_1233,0.8350010855097996
2016_1143_1234,0.5185738580488993
2016_1143_1235,0.5053381561536991
2016_1143_1242,0.38595960826001785
2016_1143_1246,0.4319219039702184
2016_1143_1268,0.4888111079120545
2016_1143_1274,0.44705402706977315
2016_1143_1276,0.6556096505025302
2016_1143_1277,0.4025475476121207
2016_1143_1292,0.8939168833939382
2016_1143_1314,0.39869006885360014
2016_1143_1320,0.7930464601358272
2016_1143_1323,0.5753885330666154
2016_1143_1328,0.42309339470721913
2016_1143_1332,0.4321491527416998
2016_1143_1333,0.6769039826515978
2016_1143_1338,0.6231943660843143
2016_1143_1344,0.6249314724379693
2016_1143_1345,0.4380912025221022
2016_1143_1355,0.7841797073258171
2016_1143_1371,0.5232409581648487
2016_1143_1372,0.6941374463302558
2016_1143_1380,0.9927276051403291
2016_1143_1386,0.5800455806494111
2016_1143_1392,0.8320327405513026
2016_1143_1393,0.656210529690439
2016_1143_1396,0.7762461047899895
2016_1143_1400,0.5543471747757064
2016_1143_1401,0.472745578216939
2016_1143_1403,0.6273566767784008
2016_1143_1409,0.7335046044147093
2016_1143_1421,0.9355742233179254
2016_1143_1423,0.7830551086452251
2016_1143_1425,0.6507766009056013
2016_1143_1428,0.487298626416148
2016_1143_1433,0.5985801148591176
2016_1143_1435,0.5976858047170903
2016_1143_1437,0.4081020578019179
2016_1143_1438,0.3990122544521953
2016_1143_1451,0.9388918434236071
2016_1143_1452,0.42366271306592446
2016_1143_1453,0.9097107670850023
2016_1143_1455,0.5604104659918079
2016_1143_1458,0.5947537002590886
2016_1143_1462,0.44454038200564444
2016_1143_1463,0.6677191932132468
2016_1151_1153,0.2090400430289971
2016_1151_1160,0.24393258573752014
2016_1151_1163,0.18482983687199933
2016_1151_1167,0.6298287446225503
2016_1151_1173,0.2181809647548541
2016_1151_1181,0.14207117703503613
2016_1151_1192,0.9744260970822017
2016_1151_1195,0.9174204459464298
2016_1151_1201,0.4815840253142206
2016_1151_1211,0.17886332821099002
2016_1151_1214,0.9417983951756999
2016_1151_1218,0.37223147140232093
2016_1151_1221,0.982872283114335
2016_1151_1231,0.13560602726424287
2016_1151_1233,0.4711401494317645
2016_1151_1234,0.15904280981769114
2016_1151_1235,0.15208021509396077
2016_1151_1242,0.09900942977456094
2016_1151_1246,0.11769051123933758
2016_1151_1268,0.14374431048191036
2016_1151_1274,0.12426316441509978
2016_1151_1276,0.2506465663311741
2016_1151_1277,0.10554819015189712
2016_1151_1292,0.5983274772781988
2016_1151_1314,0.1040085735779606
2016_1151_1320,0.4032572178018069
2016_1151_1323,0.19205181190185158
2016_1151_1328,0.11396003829395263
2016_1151_1332,0.1177895692563358
2016_1151_1333,0.26910772487943124
2016_1151_1338,0.2236923194166203
2016_1151_1344,0.22490312158593123
2016_1151_1345,0.12034162387522207
2016_1151_1355,0.3908564884614594
2016_1151_1371,0.1615637910555797
2016_1151_1372,0.28516954145612333
2016_1151_1380,0.9608248064966703
2016_1151_1386,0.1949898297437932
2016_1151_1392,0.4658086396501091
2016_1151_1393,0.2511578177621803
2016_1151_1396,0.3801486433960506
2016_1151_1400,0.1792254656539167
2016_1151_1401,0.13599563974272247
2016_1151_1403,0.2265985343779569
2016_1151_1409,0.32969608404052697
2016_1151_1421,0.7194649952338
2016_1151_1423,0.3892791641509628
2016_1151_1425,0.24665087659643045
2016_1151_1428,0.14300503360580125
2016_1151_1433,0.20699793080899576
2016_1151_1435,0.2064126201045663
2016_1151_1437,0.10778718698815169
2016_1151_1438,0.10413701352959794
2016_1151_1451,0.7307891740118848
2016_1151_1452,0.11419781313205216
2016_1151_1453,0.6431469862528288
2016_1151_1455,0.1828623224311339
2016_1151_1458,0.20447024594022026
2016_1151_1462,0.12315567827951243
2016_1151_1463,0.2609677994634035
2016_1153_1160,0.5558053424617594
2016_1153_1163,0.46789951191296797
2016_1153_1167,0.8669707944397886
2016_1153_1173,0.5197042847963927
2016_1153_1181,0.3918855270550585
2016_1153_1192,0.9931488013229293
2016_1153_1195,0.9770339537079916
2016_1153_1201,0.7823941819991184
2016_1153_1211,0.4579477814282372
2016_1153_1214,0.9840848916847222
2016_1153_1218,0.6954083995820778
2016_1153_1221,0.9954278613631186
2016_1153_1231,0.3794558869325765
2016_1153_1233,0.775188807268846
2016_1153_1234,0.4233577677195377
2016_1153_1235,0.41064958512429584
2016_1153_1242,0.29884221180723314
2016_1153_1246,0.34371432223192155
2016_1153_1268,0.39506116084178006
2016_1153_1274,0.357055400846599
2016_1153_1276,0.5647556986221179
2016_1153_1277,0.31398360934603664
2016_1153_1292,0.8517164063694714
2016_1153_1314,0.31045780641175924
2016_1153_1320,0.7230937579519198
2016_1153_1323,0.4796601320905004
2016_1153_1328,0.33601531104862326
2016_1153_1332,0.343914220783904
2016_1153_1333,0.5885396881639262
2016_1153_1338,0.5277024215942643
2016_1153_1344,0.5294349080572045
2016_1153_1345,0.34912957913155523
2016_1153_1355,0.7123287242075935
2016_1153_1371,0.42788489682658
2016_1153_1372,0.6084293588708823
2016_1153_1380,0.989423233744065
2016_1153_1386,0.48435096620004514
2016_1153_1392,0.7714405970580756
2016_1153_1393,0.565419799014608
2016_1153_1396,0.7027423666215502
2016_1153_1400,0.458559104457079
2016_1153_1401,0.38021158319836046
2016_1153_1403,0.5318504476294061
2016_1153_1409,0.6522196941216107
2016_1153_1421,0.9083783741910076
2016_1153_1423,0.7109598095939962
2016_1153_1425,0.5594551807896873
2016_1153_1428,0.39365243027543934
2016_1153_1433,0.5
2016_1153_1435,0.5
2016_1153_1437,0.31906693625435834
2016_1153_1438,0.3107523407462028
2016_1153_1451,0.9129789091955945
2016_1153_1452,0.33650984503186443
2016_1153_1453,0.8729534804013935
2016_1153_1455,0.4646247693213154
2016_1153_1458,0.5
2016_1153_1462,0.3548256495718583
2016_1153_1463,0.5781876920641561
2016_1160_1163,0.4091857908180679
2016_1160_1167,0.8367588058175304
2016_1160_1173,0.45971988733417146
2016_1160_1181,0.3385758827994174
2016_1160_1192,0.9913372822001448
2016_1160_1195,0.9710481068172144
2016_1160_1201,0.7387868799822136
2016_1160_1211,0.3997152013469312
2016_1160_1214,0.9799065057254883
2016_1160_1218,0.6459360091476374
2016_1160_1221,0.9942187096054584
2016_1160_1231,0.3235889790169398
2016_1160_1233,0.7306351895154933
2016_1160_1234,0.36737425192655837
2016_1160_1235,0.3556881453780739
2016_1160_1242,0.25097902002114425
2016_1160_1246,0.28914257415257344
2016_1160_1268,0.34146232281092487
2016_1160_1274,0.3020143025951279
2016_1160_1276,0.5
2016_1160_1277,0.26461167138062247
2016_1160_1292,0.8187602598389246
2016_1160_1314,0.2614287573316113
2016_1160_1320,0.6725590809335672
2016_1160_1323,0.4204796649858409
2016_1160_1328,0.2817113901561391
2016_1160_1332,0.28933606601313905
2016_1160_1333,0.5288279136200774
2016_1160_1338,0.467678820534953
2016_1160_1344,0.4694079093287748
2016_1160_1345,0.29436854898075565
2016_1160_1355,0.6607541596790748
2016_1160_1371,0.3715606519252793
2016_1160_1372,0.5487648986118083
2016_1160_1380,0.9866327148108677
2016_1160_1386,0.4250158866053699
2016_1160_1392,0.7264057806731292
2016_1160_1393,0.5055484609277334
2016_1160_1396,0.6502810117766339
2016_1160_1400,0.4002945254707705
2016_1160_1401,0.3279922801954388
2016_1160_1403,0.47182081826515837
2016_1160_1409,0.5966969941329278
2016_1160_1421,0.8864046124766397
2016_1160_1423,0.6592513376527851
2016_1160_1425,0.5
2016_1160_1428,0.3401826601230287
2016_1160_1433,0.44323825736210914
2016_1160_1435,0.4423568541660854
2016_1160_1437,0.2692099548043224
2016_1160_1438,0.2616945278208661
2016_1160_1451,0.8919893009735423
2016_1160_1452,0.28218854794983295
2016_1160_1453,0.8438614017487716
2016_1160_1455,0.40606346432752655
2016_1160_1458,0.4394535337223936
2016_1160_1462,0.29986405867815513
2016_1160_1463,0.5184109692013675
2016_1163_1167,0.8848604065961096
2016_1163_1173,0.5608267780836929
2016_1163_1181,0.4312357048864223
2016_1163_1192,0.9941689255081226
2016_1163_1195,0.9804252915227307
2016_1163_1201,0.8091744316258074
2016_1163_1211,0.5
2016_1163_1214,0.9864456134336922
2016_1163_1218,0.7291881395430048
2016_1163_1221,0.9961083728518579
2016_1163_1231,0.4181656660260876
2016_1163_1233,0.802629746071036
2016_1163_1234,0.4639124858398048
2016_1163_1235,0.4507921483326316
2016_1163_1242,0.3376860934470513
2016_1163_1246,0.38016718037400293
2016_1163_1268,0.43456037564020367
2016_1163_1274,0.3944106806523593
2016_1163_1276,0.6057527956600075
2016_1163_1277,0.35290767371074794
2016_1163_1292,0.8713653496911472
2016_1163_1314,0.3493591402697065
2016_1163_1320,0.7548790075134825
2016_1163_1323,0.5209436529689968
2016_1163_1328,0.37192474867746944
2016_1163_1332,0.3803805662059458
2016_1163_1333,0.6296880202536008
2016_1163_1338,0.5687809130025119
2016_1163_1344,0.5705038836642203
2016_1163_1345,0.3859556715709247
2016_1163_1355,0.7449109133436209
2016_1163_1371,0.46856172597088286
2016_1163_1372,0.6458497942370437
2016_1163_1380,0.9909966176038671
2016_1163_1386,0.5256315490646627
2016_1163_1392,0.7992197955430012
2016_1163_1393,0.6064173503641116
2016_1163_1396,0.7360143654883607
2016_1163_1400,0.5
2016_1163_1401,0.4189627229686714
2016_1163_1403,0.5729068783809507
2016_1163_1409,0.688657293261309
2016_1163_1421,0.9211641340797647
2016_1163_1423,0.7436445963704633
2016_1163_1425,0.6004438042383714
2016_1163_1428,0.4330852916857121
2016_1163_1433,0.5442421760547678
2016_1163_1435,0.5433473264839512
2016_1163_1437,0.35802866575664155
2016_1163_1438,0.3496553988427418
2016_1163_1451,0.9251702176230604
2016_1163_1452,0.37245470099029754
2016_1163_1453,0.8901341886955139
2016_1163_1455,0.5058614525339435
2016_1163_1458,0.5404061247753806
2016_1163_1462,0.3920341249937382
2016_1163_1463,0.6192466788992403
2016_1167_1173,0.1278652917677523
2016_1167_1181,0.08003471836579416
2016_1167_1192,0.952787743604627
2016_1167_1195,0.85415941570295
2016_1167_1201,0.33155275695238956
2016_1167_1211,0.1026819841205977
2016_1167_1214,0.8952668415745122
2016_1167_1218,0.23646129097760604
2016_1167_1221,0.9681793798567819
2016_1167_1231,0.07614291939780564
2016_1167_1233,0.31892375203069423
2016_1167_1234,0.09037458158557155
2016_1167_1235,0.08611093585791751
2016_1167_1242,0.05689849747908825
2016_1167_1246,0.06549074015313092
2016_1167_1268,0.08104635631869897
2016_1167_1274,0.0693763146797767
2016_1167_1276,0.14946177152142529
2016_1167_1277,0.06097089541226038
2016_1167_1292,0.43853613615499887
2016_1167_1314,0.06000887001972636
2016_1167_1320,0.2616391098777526
2016_1167_1323,0.11101252393461447
2016_1167_1328,0.06329679986686522
2016_1167_1332,0.065549577998211
2016_1167_1333,0.16208825514773947
2016_1167_1338,0.131476166721585
2016_1167_1344,0.13227338760167973
2016_1167_1345,0.06705480428424802
2016_1167_1355,0.2515353956561749
2016_1167_1371,0.09192651434089669
2016_1167_1372,0.17328512939467888
2016_1167_1380,0.9284455458869307
2016_1167_1386,0.1128852074601374
2016_1167_1392,0.3142814392553606
2016_1167_1393,0.14981053904552416
2016_1167_1396,0.24284388753604993
2016_1167_1400,0.10290901010939013
2016_1167_1401,0.07637678121161422
2016_1167_1403,0.13339096872555734
2016_1167_1409,0.20273242431500874
2016_1167_1421,0.5746571410665617
2016_1167_1423,0.2502418981435736
2016_1167_1425,0.14676189683846122
2016_1167_1428,0.08060034677432111
2016_1167_1433,0.12059612870438474
2016_1167_1435,0.12021923170898194
2016_1167_1437,0.05968456836839373
2016_1167_1438,0.0600891357396468
2016_1167_1451,0.5887779751001078
2016_1167_1452,0.06343625849763061
2016_1167_1453,0.482965086176041
2016_1167_1455,0.10519895406885325
2016_1167_1458,0.11896323664903416
2016_1167_1462,0.06871993654512935
2016_1167_1463,0.15648995228718515
2016_1173_1181,0.3701532593481542
2016_1173_1192,0.9924794241071273
2016_1173_1195,0.9748182873555351
2016_1173_1201,0.7657580807924517
2016_1173_1211,0.43451378393796
2016_1173_1214,0.9825396400383919
2016_1173_1218,0.6748819655342962
2016_1173_1221,0.9949810659347018
2016_1173_1231,0.358173050494268
2016_1173_1233,0.7581731775265579
2016_1173_1234,0.4006487727785726
2016_1173_1235,0.3883028696668761
2016_1173_1242,0.27926805660268234
2016_1173_1246,0.3198915425058355
2016_1173_1268,0.3732190722404204
2016_1173_1274,0.3366391689246649
2016_1173_1276,0.5410886614414615
2016_1173_1277,0.2938331578251206
2016_1173_1292,0.8392807094065117
2016_1173_1314,0.29043786419996415
2016_1173_1320,0.7036415175243788
2016_1173_1323,0.4559738690747048
2016_1173_1328,0.3120178906986625
2016_1173_1332,0.3200959393832284
2016_1173_1333,0.5649146403969864
2016_1173_1338,0.5
2016_1173_1344,0.5056503145993548
2016_1173_1345,0.32902983618033654
2016_1173_1355,0.6924437004617822
2016_1173_1371,0.4050588626098877
2016_1173_1372,0.5847716903791387
2016_1173_1380,0.9883918571972745
2016_1173_1386,0.46062997718230914
2016_1173_1392,0.7542315917838032
2016_1173_1393,0.5417554420720976
2016_1173_1396,0.6824862205301776
2016_1173_1400,0.4351157840956319
2016_1173_1401,0.35890063343308026
2016_1173_1403,0.5080723724477936
2016_1173_1409,0.6328913370278767
2016_1173_1421,0.900164765934019
2016_1173_1423,0.6910191249840844
2016_1173_1425,0.5357708855711606
2016_1173_1428,0.37185925589925106
2016_1173_1433,0.47922497227607314
